bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
SB Jakati,4,23,0,1,5.75,2011-05-18,Kochi Tuskers Kerala,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,4,37,0,1,9.25,2011-05-24,Chennai Super Kings,Chennai Super Kings,0,Wankhede Stadium
SB Jakati,4,21,0,2,5.25,2011-05-28,Royal Challengers Bangalore,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,1,8,0,0,8.0,2012-04-04,Mumbai Indians,Mumbai Indians,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,2,14,0,2,7.0,2012-04-07,Chennai Super Kings,Chennai Super Kings,0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
SB Jakati,3,23,0,0,7.666666666666667,2012-04-10,Chennai Super Kings,Delhi Daredevils,0,Feroz Shah Kotla
SB Jakati,2,27,0,0,13.5,2012-04-12,Royal Challengers Bangalore,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,3,20,0,1,6.666666666666667,2012-04-19,Pune Warriors,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,2,12,0,1,6.0,2012-04-21,Rajasthan Royals,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,2,22,0,0,11.0,2012-04-28,Kings XI Punjab,Kings XI Punjab,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,2,17,0,0,8.5,2012-04-30,Kolkata Knight Riders,Kolkata Knight Riders,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,2,17,0,0,8.5,2012-05-04,Deccan Chargers,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,3,27,0,0,9.0,2012-05-06,Chennai Super Kings,Mumbai Indians,0,Wankhede Stadium
SB Jakati,3,20,0,0,6.666666666666667,2012-05-12,Delhi Daredevils,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,4,26,0,2,6.5,2012-05-14,Chennai Super Kings,Chennai Super Kings,0,Eden Gardens
SB Jakati,4,25,0,2,6.25,2012-05-23,Mumbai Indians,Chennai Super Kings,0,M Chinnaswamy Stadium
SB Jakati,4,40,0,2,10.0,2012-05-25,Chennai Super Kings,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,4,38,0,0,9.5,2012-05-27,Chennai Super Kings,Kolkata Knight Riders,0,"MA Chidambaram Stadium, Chepauk"
SB Styris,1,13,0,0,13.0,2011-04-13,Chennai Super Kings,Kings XI Punjab,0,"Punjab Cricket Association Stadium, Mohali"
SK Raina,1,10,0,0,10.0,2008-05-04,Chennai Super Kings,Rajasthan Royals,0,Sawai Mansingh Stadium
SK Raina,2,20,0,2,10.0,2008-05-24,Rajasthan Royals,Rajasthan Royals,0,"MA Chidambaram Stadium, Chepauk"
SK Raina,4,18,0,2,4.5,2009-04-27,Deccan Chargers,Deccan Chargers,0,Kingsmead
SK Raina,2,11,0,1,5.5,2009-04-30,Rajasthan Royals,Chennai Super Kings,0,SuperSport Park
SK Raina,1,7,0,0,7.0,2009-05-02,Delhi Daredevils,Chennai Super Kings,0,New Wanderers Stadium
SK Raina,1,12,0,1,12.0,2009-05-04,Deccan Chargers,Chennai Super Kings,0,Buffalo Park
SK Raina,2,8,0,0,4.0,2009-05-07,Kings XI Punjab,Chennai Super Kings,0,SuperSport Park
SK Raina,3,21,0,1,7.0,2009-05-09,Rajasthan Royals,Chennai Super Kings,0,De Beers Diamond Oval
SK Raina,4,22,0,1,5.5,2009-05-16,Mumbai Indians,Chennai Super Kings,0,St George's Park
SK Raina,3,25,0,0,8.333333333333334,2009-05-18,Kolkata Knight Riders,Kolkata Knight Riders,0,SuperSport Park
SK Raina,4,17,0,2,4.25,2009-05-20,Kings XI Punjab,Chennai Super Kings,0,Kingsmead
SK Raina,3,23,0,0,7.666666666666667,2009-05-23,Chennai Super Kings,Royal Challengers Bangalore,0,New Wanderers Stadium
SK Raina,1,6,0,0,6.0,2010-03-16,Chennai Super Kings,Chennai Super Kings,0,Eden Gardens
SK Raina,1,12,0,0,12.0,2010-03-19,Chennai Super Kings,Chennai Super Kings,0,Feroz Shah Kotla
SK Raina,1,13,0,0,13.0,2010-03-21,Kings XI Punjab,0,tie,"MA Chidambaram Stadium, Chepauk"
SK Raina,2,15,0,0,7.5,2010-03-28,Chennai Super Kings,Rajasthan Royals,0,"Sardar Patel Stadium, Motera"
SK Raina,1,8,0,0,8.0,2010-04-03,Rajasthan Royals,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SK Raina,2,12,0,1,6.0,2010-04-06,Mumbai Indians,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SK Raina,3,25,0,1,8.333333333333334,2010-04-10,Chennai Super Kings,Deccan Chargers,0,"Vidarbha Cricket Association Stadium, Jamtha"
